Food exports (% of merchandise exports),Solomon Islands,0,0,0,11.35011135,19.07464443,37.50161625,27.80261503,20.14857344,0,0
Food exports (% of merchandise exports),Somalia,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),South Africa,0,8.566251189,12.09179786,10.6178049,7.098899418,9.963431942,10.27165374,11.10953176,9.657359936,10.39222437
Food exports (% of merchandise exports),South Sudan,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Spain,14.72795963,15.837576,15.2544997,15.05481127,13.54900054,15.15326857,15.7430088,15.86788585,17.40148737,15.99625373
Food exports (% of merchandise exports),Sri Lanka,34.24560588,21.22710215,0,20.95360591,22.41184467,26.89458809,26.39959592,0,25.64516069,23.25269892
Food exports (% of merchandise exports),St. Kitts and Nevis,0,68.34039389,0,30.19016856,7.62381806,12.60321138,14.04879736,0,0,0
Food exports (% of merchandise exports),St. Lucia,0,65.99806127,75.85903336,75.12144508,66.06077364,49.57723969,44.14169564,31.48329313,0,0
Food exports (% of merchandise exports),St. Martin (French part),0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),St. Vincent and the Grenadines,0,81.42838605,89.64930206,90.79898403,86.80154006,82.33728643,88.49053537,73.28815772,84.97442801,0
Food exports (% of merchandise exports),Sudan,0,0,64.64081263,17.55087376,5.559731896,3.516083208,0,0,0,0
Food exports (% of merchandise exports),Suriname,0,18.29159274,12.17642658,4.384399087,1.312709338,2.403021593,3.35847549,5.033231666,3.613847107,2.865634866
Food exports (% of merchandise exports),Sweden,2.163070681,2.218172318,2.539802329,3.201659149,3.504109422,4.695715653,6.110092915,6.26941116,6.30166631,6.421258829
Food exports (% of merchandise exports),Switzerland,2.752091715,3.060151619,2.648921792,2.44543803,2.770838091,3.737880385,3.032303384,3.047806611,2.823682311,2.596999754
Food exports (% of merchandise exports),Syrian Arab Republic,0,0,0,13.05128091,17.38860772,21.01719469,0,0,0,0
Food exports (% of merchandise exports),Tajikistan,0,0,0,0,0,0,0,1.952154117,3.042754342,0
Food exports (% of merchandise exports),Tanzania,0,0,60.91439986,43.13737152,34.16020829,24.02376473,44.40453621,21.90296259,31.28338866,28.94472717
Food exports (% of merchandise exports),Thailand,28.72736914,21.06232554,18.0911802,14.59484351,11.24511277,12.80001143,13.56510562,13.47979098,13.60374663,0
Food exports (% of merchandise exports),Timor-Leste,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Togo,0,17.06548821,15.40985491,23.22931374,0,18.10909368,19.30723379,16.22514177,25.11080786,27.05630125
Food exports (% of merchandise exports),Tonga,0,0,0,55.25260409,45.57555977,88.58031707,354.5526686,0,0,0
Food exports (% of merchandise exports),Trinidad and Tobago,0,8.014888655,11.01594021,6.494003701,2.318967496,2.521583188,2.721382673,3.60799109,5.530171055,0
Food exports (% of merchandise exports),Tunisia,10.98994134,12.79122394,9.45854937,6.782554022,11.83293118,7.728167092,7.851373081,13.06658955,10.8174486,11.78514264
Food exports (% of merchandise exports),Turkiye,22.42314799,21.94277689,17.36468612,10.12178127,9.27291611,10.4216795,11.76202046,10.7207424,10.91476686,11.58405126
Food exports (% of merchandise exports),Turkmenistan,0,0,1.144419488,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Turks and Caicos Islands,0,0,0,50.75717244,38.48546917,0,0,0,0,0
Food exports (% of merchandise exports),Tuvalu,0,0,0,9.261032986,0,0,0,0,0,0
Food exports (% of merchandise exports),Uganda,0,93.20834526,85.3636511,65.80066648,54.37271972,66.75217393,65.52901852,55.51468043,0,0
Food exports (% of merchandise exports),Ukraine,0,0,10.6230193,13.05137679,12.01311105,19.2195812,30.7038763,39.12581456,40.31886772,52.66929376
Food exports (% of merchandise exports),United Arab Emirates,0,0,0,0.6426473,0.883836491,1.387847037,1.477015872,4.206221302,3.133048575,5.475775066
Food exports (% of merchandise exports),United Kingdom,7.011543161,7.552990305,6.402582797,5.400056552,4.644043609,6.122186249,6.360916686,6.33004539,6.419385767,6.38523004
Food exports (% of merchandise exports),United States,11.08214203,10.14395248,8.337910826,8.180398388,7.193089344,9.68903077,10.30160187,9.401199456,11.14914301,10.269535
Food exports (% of merchandise exports),Uruguay,0,41.0771449,50.66032114,48.60323149,55.07079567,61.28372466,64.79959831,59.69824909,65.15089151,70.05779923
Food exports (% of merchandise exports),Uzbekistan,0,0,0,0,0,0,0,9.467322732,9.091016713,10.28005814
Food exports (% of merchandise exports),Vanuatu,79.08339642,75.18894431,0,0,46.65847521,83.89334102,0,0,0,0
Food exports (% of merchandise exports),"Venezuela, RB",1.917681994,2.769239142,3.796358029,1.630426258,0.205125929,0.190405792,0,0,0,0
Food exports (% of merchandise exports),Viet Nam,0,0,30.75182381,25.39707245,19.2945918,19.25213225,14.81530781,10.63415881,8.153493529,0
Food exports (% of merchandise exports),Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),West Bank and Gaza,0,0,0,14.34082308,12.70884377,20.74559423,19.64112159,23.78292626,18.53009462,0
Food exports (% of merchandise exports),"Yemen, Rep.",0,0,0,5.178558418,4.171143521,6.547042267,23.45919074,96.57345786,0,0
Food exports (% of merchandise exports),Zambia,0,0,7.136600852,9.703583609,5.843887604,6.814331714,8.801433646,6.208452836,7.669053566,0
Food exports (% of merchandise exports),Zimbabwe,44.00863655,54.91310728,0,23.52630249,13.97534458,22.43802707,28.39397502,25.75192825,15.88218319,17.27689751
Fertilizer consumption (kilograms per hectare of arable land),Afghanistan,5.625790139,0,0.902410726,3.194390466,3.190854503,1.777859618,10.16611247,17.35222864,5.202572487,0
Fertilizer consumption (kilograms per hectare of arable land),Albania,176.1658031,25.59792028,43.32755633,97.58477509,85.80246575,85.02392971,88.38580247,66.58507621,0,0
Fertilizer consumption (kilograms per hectare of arable land),Algeria,17.93531987,15.95559716,14.09737632,9.641579436,13.2626506,15.79578779,25.50405655,20.75805262,20.67564338,0
Fertilizer consumption (kilograms per hectare of arable land),American Samoa,0,0,0,78.75641026,64.32926829,67.10465116,29.07777778,34.03191489,0,0
Fertilizer consumption (kilograms per hectare of arable land),Andorra,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Angola,3.275862069,3.333333333,1.133333333,1.659032258,3.66,8.229285714,9.056087824,7.103552361,5.606854644,0
Fertilizer consumption (kilograms per hectare of arable land),Antigua and Barbuda,0,0,0,13,4.5,3,7.9525,3.4675,8.3325,0
Fertilizer consumption (kilograms per hectare of arable land),Argentina,6.227657573,17.11237869,28.27711942,30.2339387,40.56342303,39.15801606,35.18117285,47.02657018,62.17919097,0
Fertilizer consumption (kilograms per hectare of arable land),Armenia,0,16.09195402,21.14285714,34.52307692,127.8438949,66.0548495,118.6884916,202.7363106,203.7330296,0
Fertilizer consumption (kilograms per hectare of arable land),Aruba,0,0,0,0,0,2.745,3.95,1.375,3.855,0
Fertilizer consumption (kilograms per hectare of arable land),Australia,68.91702878,97.13859385,105.794978,95.4683063,85.59817443,77.03853625,79.6105265,85.87009363,82.61993795,0
Fertilizer consumption (kilograms per hectare of arable land),Austria,212.6928471,175.6851722,175.454416,162.3263538,130.2708394,99.80642323,130.875934,133.1500584,128.5658497,0
Fertilizer consumption (kilograms per hectare of arable land),Azerbaijan,0,22.62705964,8.73072885,10.43378871,13.33894531,9.954885622,31.75203737,60.67989895,105.5946529,0
Fertilizer consumption (kilograms per hectare of arable land),"Bahamas, The",14.28571429,33.33333333,50,0,0,0,152.44375,348.6,102.32375,0
Fertilizer consumption (kilograms per hectare of arable land),Bahrain,301,300,564,987.4405941,977.7598039,1336.082524,1383.206731,534.5142857,1395.890476,0
Fertilizer consumption (kilograms per hectare of arable land),Bangladesh,98.73329103,124.8057802,138.4551692,188.6391615,193.1901015,212.9639327,279.2202373,318.4668631,384.2096178,0
Fertilizer consumption (kilograms per hectare of arable land),Barbados,168.75,168.75,187.5,45.85714286,139,135.0833333,80.01111111,77.98857143,37.19857143,0
Fertilizer consumption (kilograms per hectare of arable land),Belarus,0,86.74698795,149.5070309,135.9864672,231.967509,270.4607046,215.2245633,156.1857493,169.3677098,0
Fertilizer consumption (kilograms per hectare of arable land),Belgium,501.305483,339.3617021,353.95189,326.2223558,325.8693587,324.9460432,304.0305998,266.7612588,265.7066217,0
Fertilizer consumption (kilograms per hectare of arable land),Belize,98.07692308,76.66666667,88.09375,367.7285714,89.25714286,58.01333333,374.2176923,419.9005556,378.1444,0
Fertilizer consumption (kilograms per hectare of arable land),Benin,6.813003096,10.03235294,16.75866667,16.36666667,0.0132,9.134,8.086548148,36.64275357,40.70601786,0
Fertilizer consumption (kilograms per hectare of arable land),Bermuda,0,333.3333333,250,0,0,0,316.9,363.7666667,239.4666667,0
Fertilizer consumption (kilograms per hectare of arable land),Bhutan,0.740740741,0.714285714,0,6.942307692,7.620621282,10.03976143,14.2006986,21.28393617,14.31212766,0
Fertilizer consumption (kilograms per hectare of arable land),Bolivia,2.458095238,4.594042553,1.699394755,4.042727273,3.977386612,7.364355734,8.962665839,7.699888795,10.35330696,0
Fertilizer consumption (kilograms per hectare of arable land),Bosnia and Herzegovina,0,0,49.47368421,32.69809428,42.19190847,81.52988048,120.0344036,84.76285714,62.0219246,0
Fertilizer consumption (kilograms per hectare of arable land),Botswana,2.142857143,2.53164557,18.46956522,0,0,83.12741313,57.84328358,58.23058552,59.26661538,0
Fertilizer consumption (kilograms per hectare of arable land),Brazil,67.76087875,117.0032178,132.096898,164.9112959,184.5780106,202.7967653,285.0605357,290.6178393,369.4674721,0
Fertilizer consumption (kilograms per hectare of arable land),British Virgin Islands,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Brunei Darussalam,1050,0,0,168,33,431.75,177.25,177.25,177.25,0
Fertilizer consumption (kilograms per hectare of arable land),Bulgaria,177.6192946,56.25293677,47.79411765,113.7684054,73.93997446,97.05335844,108.8032129,131.8345112,131.0598889,0
Fertilizer consumption (kilograms per hectare of arable land),Burkina Faso,6.038801712,6.739363285,12.88,0.469297222,13.50482315,11.20661648,17.54779742,18.13724583,11.91105574,0
Fertilizer consumption (kilograms per hectare of arable land),Burundi,2.258064516,3.333333333,3.805263158,1.343813387,3.204472843,3.627368421,12.00570768,24.00093356,19.0743622,0
Fertilizer consumption (kilograms per hectare of arable land),Cabo Verde,0,0,2.590909091,0,0,0,0,4.07,5.373,0
Fertilizer consumption (kilograms per hectare of arable land),Cambodia,1.109607578,2.864864865,2.059459459,6.937275676,10.31951622,15.62717716,26.93624422,42.19268737,49.58371921,0
Fertilizer consumption (kilograms per hectare of arable land),Cameroon,3.67003367,5.033557047,6.633053691,9.768624161,9.032198558,9.239032258,9.621035484,13.38532903,13.38532903,0
Fertilizer consumption (kilograms per hectare of arable land),Canada,50.13300457,58.1770808,64.58612703,64.88235873,53.96828144,79.65645979,102.1508204,111.8118377,126.0618417,0
Fertilizer consumption (kilograms per hectare of arable land),Cayman Islands,0,0,0,133.75,118.9,149.1,190.1,182.4,0,0
Fertilizer consumption (kilograms per hectare of arable land),Central African Republic,0.502673797,0.160427807,0.320855615,0.042122995,0.228893048,0.294258451,0.005994444,0.187722222,0.238461111,0
Fertilizer consumption (kilograms per hectare of arable land),Chad,1.772074549,2.064896755,4.672222222,3.115054054,3.416076923,4.033333333,2.483284615,3.008139623,2.244792453,0
Fertilizer consumption (kilograms per hectare of arable land),Channel Islands,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Chile,109.4511064,167.3989455,237.4936837,288.5012121,377.3933333,446.7465685,412.8530975,348.4496377,359.0525839,0
Fertilizer consumption (kilograms per hectare of arable land),China,220.3045234,238.9560895,300.9925277,333.5089331,374.7651369,425.2393478,477.5792781,450.3718168,374.8050875,0
Fertilizer consumption (kilograms per hectare of arable land),Colombia,182.2390318,175.7768362,233.5946688,323.9057259,418.9241783,477.4633069,722.0160695,550.2566347,615.3115705,0
Fertilizer consumption (kilograms per hectare of arable land),Comoros,0,4.615384615,4.615384615,0.854615385,0.103846154,0.254769231,0.032923077,1.137230769,1.921846154,0
Fertilizer consumption (kilograms per hectare of arable land),"Congo, Dem. Rep.",0.929535232,1.552835821,0.440895522,0,0.454925373,0.82378758,1.639210655,1.911705202,2.09032383,0
Fertilizer consumption (kilograms per hectare of arable land),"Congo, Rep.",3.288100209,4.016913319,10.18329939,0,0.053061224,0.541176471,1.885836364,4.214654545,9.746709091,0
Fertilizer consumption (kilograms per hectare of arable land),Costa Rica,417.6923077,560.8695652,947.6190476,629.19155,845.4687143,519.3177333,566.5276293,641.843604,595.8299588,0
Fertilizer consumption (kilograms per hectare of arable land),Cote d'Ivoire,15.22633745,21.66666667,31.03448276,31.01892857,22.7725,32.08586207,35.12064571,30.20787714,45.88220571,0
Fertilizer consumption (kilograms per hectare of arable land),Croatia,0,174.8188406,161.9724518,256.988345,380.7877412,297.3098187,192.1478657,220.9950249,208.0793466,0
Fertilizer consumption (kilograms per hectare of arable land),Cuba,171.0409909,33.66793272,47.36989368,37.26221959,29.750776,37.23382092,54.86680246,25.57377432,25.57377432,0
Fertilizer consumption (kilograms per hectare of arable land),Curacao,0,0,0,0,0,0,0,0,0,0
Fertilizer consumption (kilograms per hectare of arable land),Cyprus,215.2651515,264.7283702,202.7372627,159.65,109.026087,202.7723971,158.2065353,156.8442596,155.3957371,0
Fertilizer consumption (kilograms per hectare of arable land),Czechia,0,101.5073862,91.96074824,94.88180337,114.4534094,119.2838893,162.6572921,174.3607085,148.6243276,0
Fertilizer consumption (kilograms per hectare of arable land),Denmark,247.2471691,197.0401691,174.1335587,128.8743409,138.5811674,113.7121024,123.5657895,134.8361497,132.6216292,0
Fertilizer consumption (kilograms per hectare of arable land),Djibouti,0,0,0,12.7,12.3,15.35,19.05,23.22,17.2,0
Fertilizer consumption (kilograms per hectare of arable land),Dominica,680,1100,1000,86.6,134.2,52.16666667,80.40833333,65.72333333,73.09,0
Fertilizer consumption (kilograms per hectare of arable land),Dominican Republic,102.5455556,100.7777778,112.4137931,73.39309577,80.46707317,107.00625,94.733275,278.5378791,162.1947548,0
Fertilizer consumption (kilograms per hectare of arable land),Ecuador,42.40710723,57.3719926,100.943196,167.6220588,207.7899432,252.070971,344.0164536,428.798657,367.8458887,0
Fertilizer consumption (kilograms per hectare of arable land),"Egypt, Arab Rep.",419.8537653,322.7499943,419.2152118,454.359673,586.5642994,473.3727811,546.9682106,535.2902591,542.5739357,0
Fertilizer consumption (kilograms per hectare of arable land),El Salvador,135.9927273,113.0136986,138,79.81915065,108.7731788,184.1714983,100.2080308,114.9633287,92.19506241,0
Fertilizer consumption (kilograms per hectare of arable land),Equatorial Guinea,0,0,0,17.20378378,16.41829268,14.06296296,15.155,16.60425926,18.39471698,0
Fertilizer consumption (kilograms per hectare of arable land),Eritrea,0,2.974828375,13.05220884,6.236654804,0.01641791,0.417391304,1.458115942,6.799724638,3.002,0
Fertilizer consumption (kilograms per hectare of arable land),Estonia,0,43.92307692,36.52423901,44.01401565,75.65372921,68.38914729,85.34097859,88.38799414,103.4942857,0
Fertilizer consumption (kilograms per hectare of arable land),Eswatini,74.42777778,27.52808989,32.58426966,59.86516854,61.11457627,53.46836158,65.08305085,63.59096045,57.77378531,0
Fertilizer consumption (kilograms per hectare of arable land),Ethiopia,7.172093023,11.68948852,16.58699828,17.01248351,11.13100926,21.84709921,25.3595345,25.952203,42.07267868,0
Fertilizer consumption (kilograms per hectare of arable land),Faroe Islands,0,0,0,0,0,0,0,10275.90909,0,0
Fertilizer consumption (kilograms per hectare of arable land),Fiji,143.75,117.1875,146.7304625,116.621881,52.72839506,42.68987342,84.91831395,84.72620968,76.17057292,0
Fertilizer consumption (kilograms per hectare of arable land),Finland,195.0945392,154.4136192,142.5802879,129.4285973,113.9376244,100.5370765,92.74410974,91.66027642,98.08426215,0
